,placename,hotel_name,hotel_bookingdotcom_page,user_rating,hotel_lat,hotel_lon,hotel_description,place_id,POI_lon,POI_lat,mean_max_temp_over_next_7_days,mean_cloud_cover_over_next_7_days,mean_POP_over_next_7_days,bad_weather_score
73,Lille,OKKO Hotels Lille Centre,https://www.booking.com/hotel/fr/okko-hotels-lille-centre.fr.html,8.6,50.634074,3.064229,"Situé à Lille, l’établissement OKKO Hotels Lille Centre possède une salle de sport, un salon commun, une terrasse et un restaurant. ",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
74,Lille,Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html,8.2,50.627831,3.063592,L’établissement Moxy Lille City bénéficie d’un emplacement idéal dans le centre de Lille. ,lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
75,Lille,Mama Shelter Lille,https://www.booking.com/hotel/fr/mama-shelter-lille.fr.html,8.3,50.639065,3.070951,"Le Mama Shelter Lille est situé dans le centre de Lille, à 4 minutes à pied de la gare et de la station de métro Lille Flandres ainsi qu'à 7 minutes de marche de la gare Lille Europe. ",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
76,Lille,Hotel L'Arbre Voyageur - LILLE,https://www.booking.com/hotel/fr/l-arbre-voyageur-bw-premier-collection-lille.fr.html,8.7,50.6397393,3.067428100000029,"Situé dans le quartier du Vieux Lille, à respectivement 5 et 10 minutes de marche des gares de Lille-Flandres et Lille-Europe, l’Hôtel L’Arbre Voyageur - LILLE possède une cour et une vue sur la...",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
77,Lille,ibis Lille Centre Grand Palais,https://www.booking.com/hotel/fr/ibis-lille-centre-grand-palais.fr.html,8.3,50.63319848676876,3.074476813491856,"L'ibis Lille Centre Grand Palais est situé à Lille, à moins de 300 mètres de la station de métro Mairie de Lille et à 550 mètres du centre de conventions Lille Grand Palais. ",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
78,Lille,Campanile Lille Euralille,https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.fr.html,8.2,50.6456982973099,3.072109669446945,"Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. ",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
79,Lille,Best Western Premier Why Hotel,https://www.booking.com/hotel/fr/why.fr.html,8.4,50.63430829317451,3.061618208885193,"Doté d’un bar, d’une terrasse meublée, d’une connexion Wi-Fi gratuite et d’une réception ouverte 24h/24, l’hôtel design Best Western Premier Why Hotel se situe au cœur de Lille, à 200 mètres de la...",lll,3.0635282,50.6365654,16.1625,91.75,16.1625,51.34583333333333
80,Strasbourg,Hôtel LÉONOR the place to live,https://www.booking.com/hotel/fr/leonor-the-place-to-live.fr.html,9.3,48.585942,7.747235,"L’établissement Hôtel LÉONOR the place to live vous accueille dans le centre de Strasbourg, à respectivement 900 mètres et 1,2 km de ces lieux d’intérêt : La Petite France et Église Saint-Paul de...",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
81,Strasbourg,Hotel Les Haras,https://www.booking.com/hotel/fr/ha-tel-les-haras.fr.html,9.0,48.577043189133,7.742526903748512,"Situé dans un bâtiment historique du XVIIIe siècle, l’Hotel Les Haras se trouve à Strasbourg, à seulement 200 mètres du centre-ville. ",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
82,Strasbourg,Hôtel & Spa Le Bouclier D'or,https://www.booking.com/hotel/fr/le-bouclier-d-or.fr.html,9.2,48.58052972845092,7.74373322725296,"L’Hôtel & Spa Le Bouclier d’Or se situe dans le quartier historique de la Petite France, dans un bâtiment du XVIe siècle, à 5 minutes à pied de la cathédrale Notre-Dame de Strasbourg. ",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
83,Strasbourg,Hôtel Tandem - Boutique Hôtel,https://www.booking.com/hotel/fr/ha-tel-nid-de-cigognes.fr.html,9.0,48.58383632696426,7.734948992729187,"Ce boutique hôtel respectueux de l’environnement vous accueille en face de la gare TGV de Strasbourg, à seulement 1,7 km du centre-ville et à 5 minutes à pied du quartier pittoresque de la Petite...",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
84,Strasbourg,Château de Pourtalès,https://www.booking.com/hotel/fr/chateau-de-pourtales.fr.html,9.0,48.60808508242673,7.800015360116959,"Installé au nord de Strasbourg, le Château de Pourtalès est un témoin de l’histoire européenne pour avoir accueilli de grands musiciens, philosophes et poètes. ",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
85,Strasbourg,Cour du Corbeau Hotel Strasbourg - MGallery Collection,https://www.booking.com/hotel/fr/cour-du-corbeau.fr.html,9.3,48.57934881136194,7.751557230949402,"L’Hotel Cour du Corbeau Strasbourg - MGallery vous accueille au cœur de Strasbourg, dans un bâtiment rénové du XVIe siècle. ",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
86,Strasbourg,Maison LUTETIA R,https://www.booking.com/hotel/fr/royal-lutetia.fr.html,9.2,48.58999292620854,7.75154247879982,"Situé à quelques minutes du centre historique de Strasbourg, à mi-chemin entre le Parlement européen et la gare centrale, cet hôtel vous accueille dans un cadre chaleureux et convivial. ",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
87,Strasbourg,Madame C - Hôtel très particulier,https://www.booking.com/hotel/fr/madame-c.fr.html,9.6,48.582535,7.7538277,L’établissement Madame C - Hôtel très particulier bénéficie d’une situation géographique idéale à Strasbourg. ,sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
88,Strasbourg,AC Hotel by Marriott Strasbourg,https://www.booking.com/hotel/fr/ac-by-marriott-strasbourg.fr.html,8.6,48.59900335,7.761959941,"L’établissement AC Hotel by Marriott Strasbourg est idéalement placé dans le quartier Quartier Européen - Orangerie de Strasbourg, à respectivement quelques pas, 600 mètres et 1,8 km de ces lieux...",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
89,Strasbourg,Ibis Budget Strasbourg Centre Republique,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.fr.html,8.1,48.591522,7.754599,"Possédant un salon commun, l’établissement Ibis Budget Strasbourg Centre Republique se situe à Strasbourg dans la région Alsace, à respectivement 700 mètres et 1,2 km de ces lieux d’intérêt : Église...",sbg,7.7507127,48.584614,16.09375,57.875,16.09375,40.107638888888886
90,Chateau du Haut Koenigsbourg,Pêche de Vigne & Spa,https://www.booking.com/hotel/fr/peche-de-vigne.fr.html,9.1,48.22489193155129,7.353954797553229,"L’établissement Pêche de Vigne & Spa est un hôtel situé à Rodern, à 49 km de Strasbourg. Il est doté d'une piscine extérieure et d’un centre de spa ouverts toute l’année. ",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
91,Chateau du Haut Koenigsbourg,Auberge Le Meisenberg,https://www.booking.com/hotel/fr/auberge-le-meisenberg.fr.html,9.0,48.27175702879367,7.399505420901505,"Doté d'une connexion Wi-Fi gratuite et d'un restaurant, le Châtenois se trouve à 2,2 km de la montagne des singes et à 3 km du parc d'attractions Cigoland. ",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
92,Chateau du Haut Koenigsbourg,Hotel Cigoland,https://www.booking.com/hotel/fr/cigoland.fr.html,9.0,48.25704493794585,7.419126927852631,"Situé à seulement 10,7 km du château du Haut-Koenigsbourg à Kintzheim, cet hôtel se trouve à 2 km de la route des Vins d'Alsace. ",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
93,Chateau du Haut Koenigsbourg,Relais et Châteaux Le Chambard,https://www.booking.com/hotel/fr/le-chambard.fr.html,9.1,48.13857095291248,7.265514135360718,"Situé à Kaysersberg, le Relais et Châteaux Le Chambard vous propose des hébergements confortables et luxueux. ",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
94,Chateau du Haut Koenigsbourg,"Hôtel 48°Nord & Restaurant, The Originals Relais",https://www.booking.com/hotel/fr/48degnord.fr.html,9.1,48.370512,7.28776,"L’établissement Hôtel 48°Nord & Restaurant, The Originals Relais se situe à Breitenbach, à 27 km de ce lieu d’intérêt : Château du Haut-Kœnigsbourg. ",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
95,Chateau du Haut Koenigsbourg,Auberge Ramstein Hôtel - Restaurant,https://www.booking.com/hotel/fr/auberge-ramstein.fr.html,9.0,48.29164897859645,7.424096122090077,"L’établissement 3 étoiles Auberge Ramstein Hôtel - Restaurant se situe à Scherwiller, à respectivement 14 km et 25 km de ces lieux d’intérêt : Château du Haut-Kœnigsbourg et Parc des expositions et...",chk,7.3443202,48.2494107,13.5675,51.0,13.5675,39.78083333333333
96,Colmar,L'Esquisse Hotel & Spa Colmar - MGallery Collection,https://www.booking.com/hotel/fr/colmar-champ-de-mars.fr.html,9.2,48.07545713654288,7.353532165288925,Vous avez trouvé votre station balnéaire à Colmar : L'Esquisse Hotel & Spa Colmar - Mgallery est un hôtel 5 étoiles situé au cœur du centre historique. ,clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
97,Colmar,Relais & Châteaux La Maison Des Têtes,https://www.booking.com/hotel/fr/la-maison-des-tetes.fr.html,9.2,48.07859549360517,7.355527058243751,L'établissement La Maison Des Têtes se trouve dans la ville alsacienne historique de Colmar. ,clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
98,Colmar,Novotel Suites Colmar Centre,https://www.booking.com/hotel/fr/novotel-suites-colmar-centre.fr.html,8.9,48.07161741558895,7.3599910552253505,"L’établissement Novotel Suites Colmar Centre vous accueille à Colmar, à 1,1 km de ce lieu d’intérêt : Gare de Colmar. Il comprend un salon commun, une terrasse, un bar et un parking privé. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
99,Colmar,B&B HOTEL Colmar Expo,https://www.booking.com/hotel/fr/b-amp-b-colmar-expo.fr.html,8.1,48.0963028332922,7.36164164047545,"Doté d'une connexion Wi-Fi dans tout l'établissement et d'un parking privé gratuits, le B&B HOTEL Colmar Expo propose des hébergements à Colmar, à 10 km de Kaysersberg. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
100,Colmar,Best Western Colmar Expo,https://www.booking.com/hotel/fr/comfort-expo-colmar.fr.html,8.5,48.09922,7.362783999999999,"Le Best Western Colmar Expo est installé à 4 km du centre-ville de Colmar et à 2 km de l’autoroute A35. Cet hôtel propose une réception ouverte 24h/24, un parking privé gratuit et un bar. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
101,Colmar,ibis Colmar Centre,https://www.booking.com/hotel/fr/ibis-colmar-centre.fr.html,8.3,48.079198,7.363507,"L'ibis Colmar Centre est situé à Colmar, à 550 mètres de l'office de tourisme et à moins de 2 km de la gare. Cet hôtel propose une connexion Wi-Fi gratuite. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
102,Colmar,Hôtel Gustave Colmar,https://www.booking.com/hotel/fr/kyriad-colmar-cita-c-administrative.fr.html,8.5,48.08601523296444,7.357299327850342,"Situé à 650 mètres du centre de Colmar, au cœur de l’Alsace, l’Hôtel Gustave Colmar propose une connexion Wi-Fi gratuite et un coin salon. Le parc des expositions se trouve à seulement 1 km. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
103,Colmar,B&B HOTEL Colmar Liberté 4 étoiles,https://www.booking.com/hotel/fr/roi-soleil-prestige.fr.html,8.5,48.11283258340826,7.365206480026245,"Le B&B HOTEL Colmar Liberté 4 étoiles vous accueille en périphérie de Colmar, à 4,7 km du centre-ville et du musée Unterlinden. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
104,Colmar,PAUL & PIA - Welcome Home Hotel,https://www.booking.com/hotel/fr/kyriad-colmar-gare.fr.html,8.5,48.07654046258575,7.349873632192612,"Cet hôtel est situé à 500 mètres de la gare et de la vieille ville de Colmar. La place des Dominicains, où se déroule le marché de Noël, se trouve à 700 mètres. ",clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
105,Colmar,Hôtel Quatorze,https://www.booking.com/hotel/fr/quatorze.fr.html,8.1,48.07623849558461,7.356447726488113,L'Hôtel Quatorze est un établissement design situé dans le centre de Colmar. Il propose gratuitement une connexion Wi-Fi ainsi qu'un accès privé d'une heure au sauna et au hammam du spa. ,clm,7.3579641,48.0777517,16.060000000000002,45.875,16.060000000000002,36.13388888888888
106,Eguisheim,Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.fr.html,9.0,48.04327132624498,7.3041218519210815,"Situé à 200 mètres du centre-ville d'Eguishein et à 10 minutes en voiture de Colmar, l'Hotel Colmar Vignes Eguisheim met gratuitement à votre disposition une connexion Wi-Fi ainsi qu'un parking privé....",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
107,Eguisheim,L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.fr.html,9.0,48.04242042576413,7.306319251656532,"L'établissement L'Hostellerie du Château est situé au cœur du village médiéval d'Eguisheim, sur la route des vins d'Alsace. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
108,Eguisheim,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.fr.html,8.7,48.042238408346414,7.309167757630348,"Situé dans le village d'Eguisheim, en Alsace, l'Hôtel L'Auberge Alsacienne propose des chambres modernes avec salle de bains privative et un restaurant traditionnel. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
109,Eguisheim,"The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim",https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html,8.1,48.04228862011209,7.309451401233673,"Le The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim vous accueille à l'entrée d'un charmant village au cœur des vignobles, dans une région gastronomique, à 8 km de Colmar. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
110,Eguisheim,Hotel SPA Husseren Collections - Proche Colmar - Eguisheim,https://www.booking.com/hotel/fr/husseren-les-chateaux.fr.html,8.9,48.0349876742797,7.27613836526871,"Entouré de vignobles et d’une forêt, l’Hotel SPA Husseren Collections - Proche Colmar - Eguisheim est situé au pied des vestiges de 3 châteaux, sur la route des vins d’Alsace, à 6 km de Colmar et à 70...",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
111,Eguisheim,Auberge du Rempart,https://www.booking.com/hotel/fr/auberge-du-rempart.fr.html,8.8,48.0421578072359,7.30737026134227,"Offrant une vue sur la ville, l'établissement à la gestion familiale Auberge du Rempart est situé dans le centre historique d'Eguisheim, en Alsace, à 100 mètres du marché de Noël de la ville. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
112,Eguisheim,L'Atypique d'Eguisheim,https://www.booking.com/hotel/fr/atypique-d-eguisheim.fr.html,8.7,48.0418675,7.3053691,"L’hébergement L'Atypique d'Eguisheim se situe à Eguisheim, à respectivement 6 km, 6,8 km et 7,3 km de ces lieux d’intérêt : Gare de Colmar, Maison des Têtes et Collégiale Saint-Martin. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
113,Eguisheim,Les trois pierres,https://www.booking.com/hotel/fr/les-trois-pierres-eguisheim.fr.html,8.7,48.045389099073,7.301809369312,"L’hébergement Les trois pierres se situe à Eguisheim, à respectivement 6,1 km, 6,9 km et 7,4 km de ces lieux d’intérêt : Gare de Colmar, Maison des Têtes et Collégiale Saint-Martin. ",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
114,Eguisheim,Appartement cosy avec cheminée à Eguisheim - 110m² - Terrasse,https://www.booking.com/hotel/fr/apartment-place-du-chateau-saint-leon.fr.html,8.6,48.0424804,7.306616099999999,"L’hébergement Appartement cosy avec cheminée à Eguisheim - 110m² - Terrasse se trouve à Eguisheim, à respectivement 6,5 km, 6,9 km et 10 km de ces lieux d’intérêt : Maison des Têtes, Collégiale...",egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
115,Eguisheim,L'Esquisse Hotel & Spa Colmar - MGallery Collection,https://www.booking.com/hotel/fr/colmar-champ-de-mars.fr.html,9.2,48.07545713654288,7.353532165288925,Vous avez trouvé votre station balnéaire à Colmar : L'Esquisse Hotel & Spa Colmar - Mgallery est un hôtel 5 étoiles situé au cœur du centre historique. ,egh,7.3079618,48.0447968,15.68375,45.875,15.68375,36.42652777777778
116,Besancon,B&B HOTEL Besançon Valentin,https://www.booking.com/hotel/fr/b-amp-b-besancon-valentin.fr.html,8.4,47.2801612,5.9877459,"L’établissement B&B HOTEL Besançon Valentin se situe à Besançon, à respectivement 6,5 km et 6,6 km de ces lieux d’intérêt : Gare de Besançon-Viotte et Gare de Besançon Franche-Comté TGV. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
117,Besancon,Hôtel AKENA Besançon,https://www.booking.com/hotel/fr/akena-besancon.fr.html,8.6,47.23547525170847,5.9000853988113455,"L’établissement Hôtel AKENA Besançon vous accueille à Besançon, à 10 km de ce lieu d’intérêt : Micropolis. Il comprend une terrasse, un restaurant, un bar et un parking privé gratuit. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
118,Besancon,ibis Besançon Centre Ville,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html,8.3,47.24045605146395,6.025995332734055,"L'ibis Besançon Centre Ville se trouve dans la vieille ville de Besançon, à 500 mètres de la gare de Viotte et à 20 minutes de marche de la citadelle Vauban ainsi que du musée des beaux-arts. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
119,Besancon,Hôtel de Paris,https://www.booking.com/hotel/fr/de-paris-besanasson.fr.html,8.5,47.23856536577556,6.025325059890747,"Situé dans le centre de Besançon, l’Hôtel de Paris est un établissement à la décoration contemporaine doté d’une terrasse et d’une réception ouverte 24h/24. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
120,Besancon,Hôtel Restaurant Spa Le Sauvage,https://www.booking.com/hotel/fr/ho-tel-le-sauvage-besanasson.fr.html,8.5,47.23171766809705,6.027591526508331,"L’Hôtel Restaurant Spa Le Sauvage vous accueille dans l’ancien monastère des Clarisses, dans le quartier historique de Besançon, à 500 mètres des anciens contreforts de la citadelle. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
121,Besancon,Comfort Aparthotel Besancon Hauts du Chazal,https://www.booking.com/hotel/fr/residence-hauts-du-chazal.fr.html,8.0,47.22448655881508,5.956124067306519,"Installé à Besançon, à moins de 4,1 km du parc des expositions Micropolis, le Comfort Aparthotel Besancon Hauts du Chazal vous propose une terrasse, des chambres non-fumeurs et une connexion Wi-Fi...",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
122,Besancon,Temis hôtel Besançon,https://www.booking.com/hotel/fr/all-suites-besancon.fr.html,8.0,47.25435722578138,5.995480120182037,"L’établissement Temis hôtel Besançon vous accueille à Besançon, à 3,3 km de ce lieu d’intérêt : Gare de Besançon-Viotte. Il comprend un jardin, une terrasse, un restaurant et un parking privé gratuit....",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
123,Besancon,Hotel Du Nord,https://www.booking.com/hotel/fr/du-nord-besancon.fr.html,8.3,47.23727602649555,6.02586954832077,"Cet hôtel est situé au cœur de Besançon, à seulement 700 mètres des rives du Doubs. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
124,Besancon,Best Western Citadelle,https://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html,8.0,47.23154100035795,6.026580333709717,"Le Best Western Citadelle est situé dans le centre-ville historique de Besançon, à 5 minutes à pied du Doubs et de la Citadelle. La connexion Wi-Fi est gratuite dans les chambres. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
125,Besancon,Best Western Hotel Fontaine Argent,https://www.booking.com/hotel/fr/fontaine-argent.fr.html,8.6,47.246146,6.033186,"L’établissement Best Western Hotel Fontaine Argent se situe à Besançon, à respectivement 1 km et 1,1 km de ces lieux d’intérêt : Gare de Besançon-Mouillère et Gare de Besançon-Viotte. ",bsc,6.0243622,47.2380222,16.286250000000003,36.5,16.286250000000003,32.83291666666667
126,Dijon,"Aloft Hotel, By Marriott",https://www.booking.com/hotel/fr/aloft-dijon.fr.html,8.5,47.32359832,5.037261159,"L’établissement Aloft Hotel, By Marriott se trouve à Dijon, à 800 mètres de ce lieu d’intérêt : Gare de Dijon. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
127,Dijon,Nomad Hotel Dijon,https://www.booking.com/hotel/fr/nomad-dijon.fr.html,8.7,47.3245398,5.0276148,"L’établissement Nomad Hotel Dijon se situe à Dijon, à respectivement 300 mètres et 300 mètres de ces lieux d’intérêt : Gare de Dijon et Arrêt de tramway Foch-Gare. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
128,Dijon,Holiday Inn Dijon Sud - Longvic by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.fr.html,8.7,47.272895,5.047662,"L’établissement Holiday Inn Dijon Sud - Longvic by IHG se trouve à Dijon, à 4,5 km de ce lieu d’intérêt : Arrêt de tramway Aéroport de Dijon-Bourgogne. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
129,Dijon,Mama Shelter Dijon,https://www.booking.com/hotel/fr/mama-shelter-dijon.fr.html,8.5,47.322315,5.034377,"Proposant un bar, l’établissement Mama Shelter Dijon se trouve à Dijon dans la région Bourgogne, à respectivement 200 mètres et 700 mètres de ces lieux d’intérêt : Église Saint-Philibert et Gare de...",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
130,Dijon,B&B HOTEL Dijon Valmy Toison d'or,https://www.booking.com/hotel/fr/b-amp-b-dijon-valmy-toison-d-39-or.fr.html,8.1,47.361115,5.05172,"L’établissement B&B HOTEL Dijon Valmy Toison d'or se trouve à Dijon, à respectivement 4,9 km et 6,7 km de ces lieux d’intérêt : Parc des expositions et des congrès de Dijon et Gare de Dijon. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
131,Dijon,B&B HOTEL Dijon Centre,https://www.booking.com/hotel/fr/b-amp-b-dijon-centre.fr.html,8.1,47.32281706602405,5.036885317790961,"Le B & B Hôtel Dijon Centre est situé à Dijon, à 2 km du parc des expositions Dijon Congrexpo et à 5 km du Zénith de la ville. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
132,Dijon,"Vertigo Hotel, Dijon, a Member of Design Hotels",https://www.booking.com/hotel/fr/vertigo.fr.html,8.3,47.32428953092841,5.034272273016313,"Proposant une piscine intérieure, un spa Nuxe et un centre de bien-être, le Vertigo - Design Hotels est un hôtel design situé à Dijon. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
133,Dijon,Ibis Styles Dijon Nord Valmy,https://www.booking.com/hotel/fr/kyriad-prestige-dijon-nord-valmy-xml.fr.html,8.2,47.360673,5.049352999999996,"Doté d'une réception ouverte 24h/24, l'Ibis Styles Dijon Nord Valmy est situé à 5 km de la gare de Dijon. L’établissement possède un bar. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
134,Dijon,Hotel Victor Hugo,https://www.booking.com/hotel/fr/victor-hugo-dijon.fr.html,8.2,47.326514088300485,5.033579617738724,"Situé à quelques pas du centre historique de Dijon et à 650 mètres de la gare, l'Hôtel Victor Hugo possède un jardin et des chambres dotées d'une télévision à écran plat et d'une salle de bains...",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
135,Dijon,Hôtel Wilson - Teritoria,https://www.booking.com/hotel/fr/wilson-dijon.fr.html,8.2,47.3158501277018,5.04426687955856,"L'Hôtel Wilson - Teritoria est situé en Bourgogne, à 10 minutes à pied du centre de Dijon. Cet établissement se situe dans un relais de poste datant du XVIIe siècle. ",djn,5.0414701,47.3215806,15.58625,32.5,15.58625,32.04402777777778
136,Annecy,B&B HOTEL Annecy Cran-Gevrier,https://www.booking.com/hotel/fr/b-amp-b-annecy-cran-gevrier.fr.html,8.2,45.892319,6.0895437,"L’établissement B&B HOTEL Annecy Cran-Gevrier vous accueille à Annecy, à respectivement 35 km et 36 km de ces lieux d’intérêt : Rochexpo et Lac du Bourget. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
137,Annecy,Auberge du Lyonnais,https://www.booking.com/hotel/fr/auberge-du-lyonnais-annecy.fr.html,8.9,45.899053,6.124137,L’établissement Auberge du Lyonnais bénéficie d’une situation géographique idéale dans le centre de Annecy. ,anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
138,Annecy,Le Pélican,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html,8.8,45.897015,6.131543,"L’établissement Le Pélican vous accueille à Annecy, à 37 km de ce lieu d’intérêt : Rochexpo. Il comprend une piscine extérieure ouverte en saison, une terrasse, un restaurant et un parking privé. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
139,Annecy,Rivage Hôtel & Spa Annecy,https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html,8.7,45.905699,6.151953,"Établissement 4 étoiles, le Rivage Hôtel & Spa Annecy vous accueille à Annecy, à 2,1 km du palais de l’Isle et à 2,2 km du château d’Annecy. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
140,Annecy,Centre Jean XXIII,https://www.booking.com/hotel/fr/centre-jean-xxiii.fr.html,8.2,45.9183227,6.15250679999997,"Doté d’une terrasse bien exposée, le Centre Jean XXIII se trouve à Annecy, à 1,8 km du lac et à 3 km de la vieille ville. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
141,Annecy,Le Boutik Hotel,https://www.booking.com/hotel/fr/le-boutik.fr.html,8.3,45.89771606659,6.13013094662711,"Décoré dans un style unique et doté d’un jardin, d’une terrasse et d’une connexion Wi-Fi gratuite, Le Boutik Hotel se trouve à Annecy. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
142,Annecy,Hébé Hotel,https://www.booking.com/hotel/fr/alery.fr.html,8.7,45.90041837042851,6.120344504670356,"Hébé Hotel is located in the centre of Annecy, a 10-minute walk from the lake. The hotel rooms each include a flat-screen satellite TV and a private bathroom with complimentary toiletries. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
143,Annecy,ibis Annecy Centre Vieille Ville,https://www.booking.com/hotel/fr/ibis-annecy-centre-vieille-ville.fr.html,8.3,45.898238796612006,6.12250953912735,"Situé à seulement 700 mètres du lac d’Annecy, l’ibis Annecy Centre Vieille Ville propose une réception ouverte 24h/24, une bagagerie et une connexion Wi-Fi gratuite. ",anc,6.1288847,45.8992348,16.536250000000003,44.0,16.536250000000003,35.13847222222222
